源文件,行号,图片哈希,语义块,块标题,答案区,跨题重复,出现文件数,上下文摘要,核验结论,备注
真题/第25届初赛/有机化学/题-025-10-3-Vilsmeier反应完成.md,46,a7007ea4cfec7fc28d4ec1020134e3211754b221220c904cadbd60d818610a94.jpg,题干图示,题目图示与结构参考,是,是,3,![[a7007ea4cfec7fc28d4ec1020134e3211754b221220c904cadbd60d818610a94.jpg]],,
真题/第25届初赛/有机化学/题-025-10-3-Vilsmeier反应完成.md,48,daad9101d443a59fddc993be66341ff819098b13fb69f252d5f94305eb968eee.jpg,题干图示,题目图示与结构参考,是,是,3,![[daad9101d443a59fddc993be66341ff819098b13fb69f252d5f94305eb968eee.jpg]],,
真题/第25届初赛/有机化学/题-025-10-3-Vilsmeier反应完成.md,50,b6990c246f45a1b72e9892d419433a015e96d47fa2be0fc96535bab85b2127ef.jpg,题干图示,题目图示与结构参考,是,是,3,![[b6990c246f45a1b72e9892d419433a015e96d47fa2be0fc96535bab85b2127ef.jpg]],,
真题/第25届初赛/有机化学/题-025-10-3-Vilsmeier反应完成.md,52,b379b82b39df262bb15608af80003a833635cef8084a209254fed966d7ebabd4.jpg,题干图示,题目图示与结构参考,是,是,3,![[b379b82b39df262bb15608af80003a833635cef8084a209254fed966d7ebabd4.jpg]],,
真题/第25届初赛/有机化学/题-025-10-3-Vilsmeier反应完成.md,54,e359e3d72559f07e0d0c0c9f2640e25e9a9a8b21efab8b3e2c713c658adbb5ba.jpg,题干图示,题目图示与结构参考,是,是,3,![[e359e3d72559f07e0d0c0c9f2640e25e9a9a8b21efab8b3e2c713c658adbb5ba.jpg]],,
真题/第25届初赛/有机化学/题-025-10-3-Vilsmeier反应完成.md,56,9d6a1c9b5b91dc0b8d9e83fe7a54ff51300e6fe8cac562b94a59b01d85e1578a.jpg,题干图示,题目图示与结构参考,是,是,3,![[9d6a1c9b5b91dc0b8d9e83fe7a54ff51300e6fe8cac562b94a59b01d85e1578a.jpg]],,
真题/第25届初赛/有机化学/题-025-10-3-Vilsmeier反应完成.md,58,9c66682326b7f2e1d41518b98d3e810ded45396868ae93c2e30c71077f55955f.jpg,题干图示,题目图示与结构参考,是,是,3,![[9c66682326b7f2e1d41518b98d3e810ded45396868ae93c2e30c71077f55955f.jpg]],,
真题/第25届初赛/有机化学/题-025-10-3-Vilsmeier反应完成.md,60,cd2ecdc4715abe61e7fcdcb129537a0cebf941cfdbd08d978cc29dc2c751f697.jpg,题干图示,题目图示与结构参考,是,是,3,![[cd2ecdc4715abe61e7fcdcb129537a0cebf941cfdbd08d978cc29dc2c751f697.jpg]],,
真题/第25届初赛/有机化学/题-025-10-3-Vilsmeier反应完成.md,62,5b630ae357a812b474879762b15a30b9138b532d338ed3adea44b8a4eeaba9c4.jpg,题干图示,题目图示与结构参考,是,是,3,![[5b630ae357a812b474879762b15a30b9138b532d338ed3adea44b8a4eeaba9c4.jpg]],,
真题/第25届初赛/有机化学/题-025-10-3-Vilsmeier反应完成.md,64,6f698ca5467e2aa36106d86789a1be8e6340a0e6282439049e3ec37c56c607f4.jpg,题干图示,题目图示与结构参考,是,是,3,![[6f698ca5467e2aa36106d86789a1be8e6340a0e6282439049e3ec37c56c607f4.jpg]],,
真题/第25届初赛/有机化学/题-025-10-3-Vilsmeier反应完成.md,66,f7bd1585074362a6849c3ba2ba95ad190a143bd6a3922194d216240964e4e5de.jpg,题干图示,题目图示与结构参考,是,是,3,![[f7bd1585074362a6849c3ba2ba95ad190a143bd6a3922194d216240964e4e5de.jpg]],,
真题/第25届初赛/有机化学/题-025-8-1-维生素A不饱和度.md,44,518527b8c23fd3877e2e19a29eb2adc20c61fa38bb2922a67116a1410a598f3e.jpg,题干图示,题目图示与结构参考,是,是,4,![[518527b8c23fd3877e2e19a29eb2adc20c61fa38bb2922a67116a1410a598f3e.jpg]],,
真题/第25届初赛/有机化学/题-025-8-1-维生素A不饱和度.md,46,5cc97829b6af01baf95d637927facebfb137e7b1f928a5495130443f90238b45.jpg,题干图示,题目图示与结构参考,是,是,4,![[5cc97829b6af01baf95d637927facebfb137e7b1f928a5495130443f90238b45.jpg]],,
真题/第25届初赛/有机化学/题-025-8-1-维生素A不饱和度.md,48,259ae15511bbf956c1a1adf0d6175bc7f4567b0c9c753ef55c02c255ca4d5a33.jpg,题干图示,题目图示与结构参考,是,是,4,![[259ae15511bbf956c1a1adf0d6175bc7f4567b0c9c753ef55c02c255ca4d5a33.jpg]],,
真题/第25届初赛/有机化学/题-025-8-1-维生素A不饱和度.md,50,478f6b3ed7a4841154e6f0d88d816cde6f67c078acd8e6810f310b59a02a3d2d.jpg,题干图示,题目图示与结构参考,是,是,4,![[478f6b3ed7a4841154e6f0d88d816cde6f67c078acd8e6810f310b59a02a3d2d.jpg]],,
真题/第25届初赛/有机化学/题-025-8-2-紫罗兰酮同分异构体.md,40,518527b8c23fd3877e2e19a29eb2adc20c61fa38bb2922a67116a1410a598f3e.jpg,题干图示,题目图示与结构参考,是,是,4,![[518527b8c23fd3877e2e19a29eb2adc20c61fa38bb2922a67116a1410a598f3e.jpg]],,
真题/第25届初赛/有机化学/题-025-8-2-紫罗兰酮同分异构体.md,42,5cc97829b6af01baf95d637927facebfb137e7b1f928a5495130443f90238b45.jpg,题干图示,题目图示与结构参考,是,是,4,![[5cc97829b6af01baf95d637927facebfb137e7b1f928a5495130443f90238b45.jpg]],,
真题/第25届初赛/有机化学/题-025-8-2-紫罗兰酮同分异构体.md,44,259ae15511bbf956c1a1adf0d6175bc7f4567b0c9c753ef55c02c255ca4d5a33.jpg,题干图示,题目图示与结构参考,是,是,4,![[259ae15511bbf956c1a1adf0d6175bc7f4567b0c9c753ef55c02c255ca4d5a33.jpg]],,
真题/第25届初赛/有机化学/题-025-8-2-紫罗兰酮同分异构体.md,46,478f6b3ed7a4841154e6f0d88d816cde6f67c078acd8e6810f310b59a02a3d2d.jpg,题干图示,题目图示与结构参考,是,是,4,![[478f6b3ed7a4841154e6f0d88d816cde6f67c078acd8e6810f310b59a02a3d2d.jpg]],,
真题/第25届初赛/有机化学/题-025-8-3-中间体B结构.md,38,518527b8c23fd3877e2e19a29eb2adc20c61fa38bb2922a67116a1410a598f3e.jpg,题干图示,题目图示与结构参考,是,是,4,![[518527b8c23fd3877e2e19a29eb2adc20c61fa38bb2922a67116a1410a598f3e.jpg]],,
真题/第25届初赛/有机化学/题-025-8-3-中间体B结构.md,40,5cc97829b6af01baf95d637927facebfb137e7b1f928a5495130443f90238b45.jpg,题干图示,题目图示与结构参考,是,是,4,![[5cc97829b6af01baf95d637927facebfb137e7b1f928a5495130443f90238b45.jpg]],,
真题/第25届初赛/有机化学/题-025-8-3-中间体B结构.md,42,259ae15511bbf956c1a1adf0d6175bc7f4567b0c9c753ef55c02c255ca4d5a33.jpg,题干图示,题目图示与结构参考,是,是,4,![[259ae15511bbf956c1a1adf0d6175bc7f4567b0c9c753ef55c02c255ca4d5a33.jpg]],,
真题/第25届初赛/有机化学/题-025-8-3-中间体B结构.md,44,478f6b3ed7a4841154e6f0d88d816cde6f67c078acd8e6810f310b59a02a3d2d.jpg,题干图示,题目图示与结构参考,是,是,4,![[478f6b3ed7a4841154e6f0d88d816cde6f67c078acd8e6810f310b59a02a3d2d.jpg]],,
真题/第25届初赛/有机化学/题-025-8-4-反应类型分类.md,41,518527b8c23fd3877e2e19a29eb2adc20c61fa38bb2922a67116a1410a598f3e.jpg,题干图示,题目图示与结构参考,是,是,4,![[518527b8c23fd3877e2e19a29eb2adc20c61fa38bb2922a67116a1410a598f3e.jpg]],,
真题/第25届初赛/有机化学/题-025-8-4-反应类型分类.md,43,5cc97829b6af01baf95d637927facebfb137e7b1f928a5495130443f90238b45.jpg,题干图示,题目图示与结构参考,是,是,4,![[5cc97829b6af01baf95d637927facebfb137e7b1f928a5495130443f90238b45.jpg]],,
真题/第25届初赛/有机化学/题-025-8-4-反应类型分类.md,45,259ae15511bbf956c1a1adf0d6175bc7f4567b0c9c753ef55c02c255ca4d5a33.jpg,题干图示,题目图示与结构参考,是,是,4,![[259ae15511bbf956c1a1adf0d6175bc7f4567b0c9c753ef55c02c255ca4d5a33.jpg]],,
真题/第25届初赛/有机化学/题-025-8-4-反应类型分类.md,47,478f6b3ed7a4841154e6f0d88d816cde6f67c078acd8e6810f310b59a02a3d2d.jpg,题干图示,题目图示与结构参考,是,是,4,![[478f6b3ed7a4841154e6f0d88d816cde6f67c078acd8e6810f310b59a02a3d2d.jpg]],,
真题/第25届初赛/有机化学/题-025-9-1-有机推断结构式.md,44,20537a122a81103859d18697ac119f30c0872373a4c6d201519d0655104637b2.jpg,题干图示,题目图示与结构参考,是,是,4,![[20537a122a81103859d18697ac119f30c0872373a4c6d201519d0655104637b2.jpg]],,
真题/第25届初赛/有机化学/题-025-9-1-有机推断结构式.md,46,58edefed0566f708721e4fbde9884643b322b8936ecdbbbf7b94e606088bc278.jpg,题干图示,题目图示与结构参考,是,是,4,![[58edefed0566f708721e4fbde9884643b322b8936ecdbbbf7b94e606088bc278.jpg]],,
真题/第25届初赛/有机化学/题-025-9-1-有机推断结构式.md,48,ffea9805815030770074755583522e4ff3e7c47605998242f792f2ed6b5f617a.jpg,题干图示,题目图示与结构参考,是,是,4,![[ffea9805815030770074755583522e4ff3e7c47605998242f792f2ed6b5f617a.jpg]],,
真题/第25届初赛/有机化学/题-025-9-1-有机推断结构式.md,50,424a904d93eae391858d105dc39d7521cefb5995307cb6b9c63d9dce223edbfb.jpg,题干图示,题目图示与结构参考,是,是,4,![[424a904d93eae391858d105dc39d7521cefb5995307cb6b9c63d9dce223edbfb.jpg]],,
真题/第25届初赛/有机化学/题-025-9-1-有机推断结构式.md,52,f80d6189db9f37544606d0f46c9a39ef8bae2c2025d1b2cab945944845644a29.jpg,题干图示,题目图示与结构参考,是,是,4,![[f80d6189db9f37544606d0f46c9a39ef8bae2c2025d1b2cab945944845644a29.jpg]],,
真题/第25届初赛/有机化学/题-025-9-1-有机推断结构式.md,54,690a3399707fc8d5f04444d23f8b7fdc98f8bd86461f9b64dd81ce576e16dfa7.jpg,题干图示,题目图示与结构参考,是,是,4,![[690a3399707fc8d5f04444d23f8b7fdc98f8bd86461f9b64dd81ce576e16dfa7.jpg]],,
真题/第25届初赛/有机化学/题-025-9-1-有机推断结构式.md,56,1c77707c74523022138e4115885aadf37f81e1c266556e5797513a725b92b265.jpg,题干图示,题目图示与结构参考,是,是,4,![[1c77707c74523022138e4115885aadf37f81e1c266556e5797513a725b92b265.jpg]],,
真题/第25届初赛/有机化学/题-025-9-2-异构体类型判断.md,40,20537a122a81103859d18697ac119f30c0872373a4c6d201519d0655104637b2.jpg,题干图示,题目图示与结构参考,是,是,4,![[20537a122a81103859d18697ac119f30c0872373a4c6d201519d0655104637b2.jpg]],,
真题/第25届初赛/有机化学/题-025-9-2-异构体类型判断.md,42,58edefed0566f708721e4fbde9884643b322b8936ecdbbbf7b94e606088bc278.jpg,题干图示,题目图示与结构参考,是,是,4,![[58edefed0566f708721e4fbde9884643b322b8936ecdbbbf7b94e606088bc278.jpg]],,
真题/第25届初赛/有机化学/题-025-9-2-异构体类型判断.md,44,ffea9805815030770074755583522e4ff3e7c47605998242f792f2ed6b5f617a.jpg,题干图示,题目图示与结构参考,是,是,4,![[ffea9805815030770074755583522e4ff3e7c47605998242f792f2ed6b5f617a.jpg]],,
真题/第25届初赛/有机化学/题-025-9-2-异构体类型判断.md,46,424a904d93eae391858d105dc39d7521cefb5995307cb6b9c63d9dce223edbfb.jpg,题干图示,题目图示与结构参考,是,是,4,![[424a904d93eae391858d105dc39d7521cefb5995307cb6b9c63d9dce223edbfb.jpg]],,
真题/第25届初赛/有机化学/题-025-9-2-异构体类型判断.md,48,f80d6189db9f37544606d0f46c9a39ef8bae2c2025d1b2cab945944845644a29.jpg,题干图示,题目图示与结构参考,是,是,4,![[f80d6189db9f37544606d0f46c9a39ef8bae2c2025d1b2cab945944845644a29.jpg]],,
真题/第25届初赛/有机化学/题-025-9-2-异构体类型判断.md,50,690a3399707fc8d5f04444d23f8b7fdc98f8bd86461f9b64dd81ce576e16dfa7.jpg,题干图示,题目图示与结构参考,是,是,4,![[690a3399707fc8d5f04444d23f8b7fdc98f8bd86461f9b64dd81ce576e16dfa7.jpg]],,
真题/第25届初赛/有机化学/题-025-9-2-异构体类型判断.md,52,1c77707c74523022138e4115885aadf37f81e1c266556e5797513a725b92b265.jpg,题干图示,题目图示与结构参考,是,是,4,![[1c77707c74523022138e4115885aadf37f81e1c266556e5797513a725b92b265.jpg]],,
真题/第25届初赛/有机化学/题-025-9-3-A自发转化为BC原因.md,38,20537a122a81103859d18697ac119f30c0872373a4c6d201519d0655104637b2.jpg,题干图示,题目图示与结构参考,是,是,4,![[20537a122a81103859d18697ac119f30c0872373a4c6d201519d0655104637b2.jpg]],,
真题/第25届初赛/有机化学/题-025-9-3-A自发转化为BC原因.md,40,58edefed0566f708721e4fbde9884643b322b8936ecdbbbf7b94e606088bc278.jpg,题干图示,题目图示与结构参考,是,是,4,![[58edefed0566f708721e4fbde9884643b322b8936ecdbbbf7b94e606088bc278.jpg]],,
真题/第25届初赛/有机化学/题-025-9-3-A自发转化为BC原因.md,42,ffea9805815030770074755583522e4ff3e7c47605998242f792f2ed6b5f617a.jpg,题干图示,题目图示与结构参考,是,是,4,![[ffea9805815030770074755583522e4ff3e7c47605998242f792f2ed6b5f617a.jpg]],,
真题/第25届初赛/有机化学/题-025-9-3-A自发转化为BC原因.md,44,424a904d93eae391858d105dc39d7521cefb5995307cb6b9c63d9dce223edbfb.jpg,题干图示,题目图示与结构参考,是,是,4,![[424a904d93eae391858d105dc39d7521cefb5995307cb6b9c63d9dce223edbfb.jpg]],,
真题/第25届初赛/有机化学/题-025-9-3-A自发转化为BC原因.md,46,f80d6189db9f37544606d0f46c9a39ef8bae2c2025d1b2cab945944845644a29.jpg,题干图示,题目图示与结构参考,是,是,4,![[f80d6189db9f37544606d0f46c9a39ef8bae2c2025d1b2cab945944845644a29.jpg]],,
真题/第25届初赛/有机化学/题-025-9-3-A自发转化为BC原因.md,48,690a3399707fc8d5f04444d23f8b7fdc98f8bd86461f9b64dd81ce576e16dfa7.jpg,题干图示,题目图示与结构参考,是,是,4,![[690a3399707fc8d5f04444d23f8b7fdc98f8bd86461f9b64dd81ce576e16dfa7.jpg]],,
真题/第25届初赛/有机化学/题-025-9-3-A自发转化为BC原因.md,50,1c77707c74523022138e4115885aadf37f81e1c266556e5797513a725b92b265.jpg,题干图示,题目图示与结构参考,是,是,4,![[1c77707c74523022138e4115885aadf37f81e1c266556e5797513a725b92b265.jpg]],,
真题/第25届初赛/有机化学/题-025-9-4-旋光异构体手性碳.md,38,20537a122a81103859d18697ac119f30c0872373a4c6d201519d0655104637b2.jpg,题干图示,题目图示与结构参考,是,是,4,![[20537a122a81103859d18697ac119f30c0872373a4c6d201519d0655104637b2.jpg]],,
真题/第25届初赛/有机化学/题-025-9-4-旋光异构体手性碳.md,40,58edefed0566f708721e4fbde9884643b322b8936ecdbbbf7b94e606088bc278.jpg,题干图示,题目图示与结构参考,是,是,4,![[58edefed0566f708721e4fbde9884643b322b8936ecdbbbf7b94e606088bc278.jpg]],,
真题/第25届初赛/有机化学/题-025-9-4-旋光异构体手性碳.md,42,ffea9805815030770074755583522e4ff3e7c47605998242f792f2ed6b5f617a.jpg,题干图示,题目图示与结构参考,是,是,4,![[ffea9805815030770074755583522e4ff3e7c47605998242f792f2ed6b5f617a.jpg]],,
真题/第25届初赛/有机化学/题-025-9-4-旋光异构体手性碳.md,44,424a904d93eae391858d105dc39d7521cefb5995307cb6b9c63d9dce223edbfb.jpg,题干图示,题目图示与结构参考,是,是,4,![[424a904d93eae391858d105dc39d7521cefb5995307cb6b9c63d9dce223edbfb.jpg]],,
真题/第25届初赛/有机化学/题-025-9-4-旋光异构体手性碳.md,46,f80d6189db9f37544606d0f46c9a39ef8bae2c2025d1b2cab945944845644a29.jpg,题干图示,题目图示与结构参考,是,是,4,![[f80d6189db9f37544606d0f46c9a39ef8bae2c2025d1b2cab945944845644a29.jpg]],,
真题/第25届初赛/有机化学/题-025-9-4-旋光异构体手性碳.md,48,690a3399707fc8d5f04444d23f8b7fdc98f8bd86461f9b64dd81ce576e16dfa7.jpg,题干图示,题目图示与结构参考,是,是,4,![[690a3399707fc8d5f04444d23f8b7fdc98f8bd86461f9b64dd81ce576e16dfa7.jpg]],,
真题/第25届初赛/有机化学/题-025-9-4-旋光异构体手性碳.md,50,1c77707c74523022138e4115885aadf37f81e1c266556e5797513a725b92b265.jpg,题干图示,题目图示与结构参考,是,是,4,![[1c77707c74523022138e4115885aadf37f81e1c266556e5797513a725b92b265.jpg]],,
真题/第26届初赛/化学原理/题-026-8-1-碳酸分布系数计算.md,44,982bd12d6e0a9f99a219a5ba80fd100dcab62a65f38d109cc284602588877067.jpg,题干图示,题目图示与结构参考,是,是,5,![[982bd12d6e0a9f99a219a5ba80fd100dcab62a65f38d109cc284602588877067.jpg]],,
真题/第26届初赛/化学原理/题-026-8-2-铀物种转化方程.md,50,982bd12d6e0a9f99a219a5ba80fd100dcab62a65f38d109cc284602588877067.jpg,题干图示,题目图示与结构参考,是,是,5,![[982bd12d6e0a9f99a219a5ba80fd100dcab62a65f38d109cc284602588877067.jpg]],,
真题/第26届初赛/化学原理/题-026-8-3-电极反应与斜率.md,50,982bd12d6e0a9f99a219a5ba80fd100dcab62a65f38d109cc284602588877067.jpg,题干图示,题目图示与结构参考,是,是,5,![[982bd12d6e0a9f99a219a5ba80fd100dcab62a65f38d109cc284602588877067.jpg]],,
真题/第26届初赛/化学原理/题-026-8-4-UCl3加入pH4缓冲液.md,40,982bd12d6e0a9f99a219a5ba80fd100dcab62a65f38d109cc284602588877067.jpg,题干图示,题目图示与结构参考,是,是,5,![[982bd12d6e0a9f99a219a5ba80fd100dcab62a65f38d109cc284602588877067.jpg]],,
真题/第26届初赛/化学原理/题-026-8-5-铀物种共存判断.md,48,982bd12d6e0a9f99a219a5ba80fd100dcab62a65f38d109cc284602588877067.jpg,题干图示,题目图示与结构参考,是,是,5,![[982bd12d6e0a9f99a219a5ba80fd100dcab62a65f38d109cc284602588877067.jpg]],,
真题/第26届初赛/无机和结构化学/题-026-2-1-BCl元素推断.md,38,7a7e4e8fd414ca73db9e836030f71844609b16f2d25e7c52a6408ce4b69b4739.jpg,题干图示,题目图示与结构参考,是,是,4,![[7a7e4e8fd414ca73db9e836030f71844609b16f2d25e7c52a6408ce4b69b4739.jpg]],,
真题/第26届初赛/无机和结构化学/题-026-2-2-B4Cl4结构.md,36,7a7e4e8fd414ca73db9e836030f71844609b16f2d25e7c52a6408ce4b69b4739.jpg,题干图示,题目图示与结构参考,是,是,4,![[7a7e4e8fd414ca73db9e836030f71844609b16f2d25e7c52a6408ce4b69b4739.jpg]],,
真题/第26届初赛/无机和结构化学/题-026-2-3-BCl3格氏反应.md,38,7a7e4e8fd414ca73db9e836030f71844609b16f2d25e7c52a6408ce4b69b4739.jpg,题干图示,题目图示与结构参考,是,是,4,![[7a7e4e8fd414ca73db9e836030f71844609b16f2d25e7c52a6408ce4b69b4739.jpg]],,
真题/第26届初赛/无机和结构化学/题-026-2-4-B2Cl4醇解.md,38,7a7e4e8fd414ca73db9e836030f71844609b16f2d25e7c52a6408ce4b69b4739.jpg,题干图示,题目图示与结构参考,是,是,4,![[7a7e4e8fd414ca73db9e836030f71844609b16f2d25e7c52a6408ce4b69b4739.jpg]],,
真题/第26届初赛/无机和结构化学/题-026-4-1-Co配合物立体异构.md,38,0a1e34db1964c28455dd7f5bdcb8f4785cf3b74cc502dcc5744c91f15922f739.jpg,题干图示,题目图示与结构参考,是,是,2,![[0a1e34db1964c28455dd7f5bdcb8f4785cf3b74cc502dcc5744c91f15922f739.jpg]],,
真题/第26届初赛/无机和结构化学/题-026-4-1-Co配合物立体异构.md,40,26a4c893f1cd2dd01e2914a3886faf6b7509cceb3f093ccd34306a13392cfa12.jpg,题干图示,题目图示与结构参考,是,是,2,![[26a4c893f1cd2dd01e2914a3886faf6b7509cceb3f093ccd34306a13392cfa12.jpg]],,
真题/第26届初赛/无机和结构化学/题-026-4-2-H5O2结构.md,44,0a1e34db1964c28455dd7f5bdcb8f4785cf3b74cc502dcc5744c91f15922f739.jpg,题干图示,题目图示与结构参考,是,是,2,![[0a1e34db1964c28455dd7f5bdcb8f4785cf3b74cc502dcc5744c91f15922f739.jpg]],,
真题/第26届初赛/无机和结构化学/题-026-4-2-H5O2结构.md,46,26a4c893f1cd2dd01e2914a3886faf6b7509cceb3f093ccd34306a13392cfa12.jpg,题干图示,题目图示与结构参考,是,是,2,![[26a4c893f1cd2dd01e2914a3886faf6b7509cceb3f093ccd34306a13392cfa12.jpg]],,
真题/第26届初赛/无机和结构化学/题-026-5-1-晶胞分子比例计算.md,48,06ba87d6b8c8007ecee02b4a256f437fe2c666af6b2722d67d8be94ed947ec34.jpg,题干图示,题目图示与结构参考,是,是,2,![[06ba87d6b8c8007ecee02b4a256f437fe2c666af6b2722d67d8be94ed947ec34.jpg]],,
真题/第26届初赛/无机和结构化学/题-026-5-1-晶胞分子比例计算.md,50,a70f4cfa64aa2083e0e6484c0998bd0b810e83aafc8c5cedf60e74c5e88ac525.jpg,题干图示,题目图示与结构参考,是,是,2,![[a70f4cfa64aa2083e0e6484c0998bd0b810e83aafc8c5cedf60e74c5e88ac525.jpg]],,
真题/第26届初赛/无机和结构化学/题-026-5-2-氢键二维结构.md,40,06ba87d6b8c8007ecee02b4a256f437fe2c666af6b2722d67d8be94ed947ec34.jpg,题干图示,题目图示与结构参考,是,是,2,![[06ba87d6b8c8007ecee02b4a256f437fe2c666af6b2722d67d8be94ed947ec34.jpg]],,
真题/第26届初赛/无机和结构化学/题-026-5-2-氢键二维结构.md,42,a70f4cfa64aa2083e0e6484c0998bd0b810e83aafc8c5cedf60e74c5e88ac525.jpg,题干图示,题目图示与结构参考,是,是,2,![[a70f4cfa64aa2083e0e6484c0998bd0b810e83aafc8c5cedf60e74c5e88ac525.jpg]],,
真题/第26届初赛/无机和结构化学/题-026-7-1-五硼酸根结构.md,41,9327fc7eeda9192f4eefdeed25458009a6f1f06e29ba11cc9b8df03927501f78.jpg,题干图示,题目图示与结构参考,是,是,2,![[9327fc7eeda9192f4eefdeed25458009a6f1f06e29ba11cc9b8df03927501f78.jpg]],,
真题/第26届初赛/无机和结构化学/题-026-7-1-五硼酸根结构.md,43,4e355579a145dcc5bfc04ec660757ad15865c921da65238c1127da1bda229e26.jpg,题干图示,题目图示与结构参考,是,是,2,![[4e355579a145dcc5bfc04ec660757ad15865c921da65238c1127da1bda229e26.jpg]],,
真题/第26届初赛/无机和结构化学/题-026-7-2-硼酸盐pH分布.md,43,9327fc7eeda9192f4eefdeed25458009a6f1f06e29ba11cc9b8df03927501f78.jpg,题干图示,题目图示与结构参考,是,是,2,![[9327fc7eeda9192f4eefdeed25458009a6f1f06e29ba11cc9b8df03927501f78.jpg]],,
真题/第26届初赛/无机和结构化学/题-026-7-2-硼酸盐pH分布.md,45,4e355579a145dcc5bfc04ec660757ad15865c921da65238c1127da1bda229e26.jpg,题干图示,题目图示与结构参考,是,是,2,![[4e355579a145dcc5bfc04ec660757ad15865c921da65238c1127da1bda229e26.jpg]],,
真题/第26届初赛/有机化学/题-026-10-辣椒素合成路线.md,45,82c4bba870b880581a420cb1266df9bb56d3cca1889ba5809024a514b5545e68.jpg,题干图示,题目图示与结构参考,是,否,1,![[82c4bba870b880581a420cb1266df9bb56d3cca1889ba5809024a514b5545e68.jpg]],,
真题/第26届初赛/有机化学/题-026-10-辣椒素合成路线.md,47,6a88ab8be264515560708a26a96510a59d58697f37ef2a1fae2e1f0c3923129b.jpg,题干图示,题目图示与结构参考,是,否,1,![[6a88ab8be264515560708a26a96510a59d58697f37ef2a1fae2e1f0c3923129b.jpg]],,
真题/第26届初赛/有机化学/题-026-10-辣椒素合成路线.md,49,6c7079d731f4e557021fc1a98d910c4bb29c14dc2f8761c5b5f11dee51119c09.jpg,题干图示,题目图示与结构参考,是,否,1,![[6c7079d731f4e557021fc1a98d910c4bb29c14dc2f8761c5b5f11dee51119c09.jpg]],,
真题/第26届初赛/有机化学/题-026-10-辣椒素合成路线.md,51,7ccde802cb53adf8a788cd18920ec6c46765edcbba803ac10adf7c333272fb98.jpg,题干图示,题目图示与结构参考,是,否,1,![[7ccde802cb53adf8a788cd18920ec6c46765edcbba803ac10adf7c333272fb98.jpg]],,
真题/第26届初赛/有机化学/题-026-10-辣椒素合成路线.md,53,c1274319771dbc499afdee9cf648503d2afc181721e8fcc3436acc5cac87baed.jpg,题干图示,题目图示与结构参考,是,否,1,![[c1274319771dbc499afdee9cf648503d2afc181721e8fcc3436acc5cac87baed.jpg]],,
真题/第26届初赛/有机化学/题-026-10-辣椒素合成路线.md,55,e5d5c547d5a2d17d11a99a225a1acf3795be9a4b34934a2c6d55610c4a8dd154.jpg,题干图示,题目图示与结构参考,是,否,1,![[e5d5c547d5a2d17d11a99a225a1acf3795be9a4b34934a2c6d55610c4a8dd154.jpg]],,
真题/第26届初赛/有机化学/题-026-10-辣椒素合成路线.md,57,898a4200f11410b60db343fa4236bc845cfbe97df51b78618456d8ce52d5ad9e.jpg,题干图示,题目图示与结构参考,是,否,1,![[898a4200f11410b60db343fa4236bc845cfbe97df51b78618456d8ce52d5ad9e.jpg]],,
真题/第26届初赛/有机化学/题-026-11-1-羟汞化反应产物.md,38,9aaa0160ae5725c2a05b4589c42923d7e8709359f4a72d993ea03f0828bfdc17.jpg,题干图示,题目图示与结构参考,是,是,5,![[9aaa0160ae5725c2a05b4589c42923d7e8709359f4a72d993ea03f0828bfdc17.jpg]],,
真题/第26届初赛/有机化学/题-026-11-1-羟汞化反应产物.md,40,741bc4e421fc2afd028baedc52b8a50d05f7de06bfddb3fd9f28e76b6991a19e.jpg,题干图示,题目图示与结构参考,是,是,5,![[741bc4e421fc2afd028baedc52b8a50d05f7de06bfddb3fd9f28e76b6991a19e.jpg]],,
真题/第26届初赛/有机化学/题-026-11-1-羟汞化反应产物.md,42,5b9d69a46432f89a7a525d69213f8de23546ebca881bdbb82d02a459b5b65989.jpg,题干图示,题目图示与结构参考,是,是,5,![[5b9d69a46432f89a7a525d69213f8de23546ebca881bdbb82d02a459b5b65989.jpg]],,
真题/第26届初赛/有机化学/题-026-11-1-羟汞化反应产物.md,44,7775e67e81d145558d6808c05b051da1398feef7e5a3c580b684ebebd1b82dfb.jpg,题干图示,题目图示与结构参考,是,是,5,![[7775e67e81d145558d6808c05b051da1398feef7e5a3c580b684ebebd1b82dfb.jpg]],,
真题/第26届初赛/有机化学/题-026-11-1-羟汞化反应产物.md,46,8750520264fe0285d295ac4e812bfe00a39059d24737793a1941d4ddff60a253.jpg,题干图示,题目图示与结构参考,是,是,5,![[8750520264fe0285d295ac4e812bfe00a39059d24737793a1941d4ddff60a253.jpg]],,
真题/第26届初赛/有机化学/题-026-11-1-羟汞化反应产物.md,48,acd853dc6c8d2eba7369da98ae23801c4c17fcccb2219b0c8beda0acdf075fa7.jpg,题干图示,题目图示与结构参考,是,是,5,![[acd853dc6c8d2eba7369da98ae23801c4c17fcccb2219b0c8beda0acdf075fa7.jpg]],,
真题/第26届初赛/有机化学/题-026-11-1-羟汞化反应产物.md,50,1132f60e9dd4ba7c44388bd75b1dfc22238d5e7747f279f99290a0413f281168.jpg,题干图示,题目图示与结构参考,是,是,5,![[1132f60e9dd4ba7c44388bd75b1dfc22238d5e7747f279f99290a0413f281168.jpg]],,
